index,hora,clave,empleado_clave,grupo,salon,dia
2406,N3,278,95821,005,7215,3
2407,N3,278,95821,005,7215,5
2408,M1,282,85015,003,SMO,4
2409,V6,100,16918,024,2204,1
2410,V6,100,16918,024,2204,3
2411,V6,100,16918,024,2204,5
2412,N4,603,84455,022,9102,1
2413,N4,603,84455,022,9102,3
2414,N4,603,84455,022,9102,5
2415,N2,604,2369,036,1205,1
2416,N2,604,2369,036,1205,3
2417,N2,604,2369,036,1205,5
2418,V1,504,92849,012,1305,1
2419,V1,504,92849,012,1305,3
2420,V1,504,92849,012,1305,5
2421,N1,435,94658,002,9304,2
2422,V1,611,1364,019,1104,2
2423,V1,317,106525,002,7120,2
2424,V4,408,60467,002,2106,2
2425,N1,707,60467,004,5101,2
2426,N4,508,91699,003,7125,1
2427,N4,508,91699,003,7125,3
2428,N4,508,91699,003,7125,5
2429,N1,510,101134,001,STER,2
2430,V1,139,93880,008,4201,4
2431,N4,419,95503,001,7116,2
2432,N1,433,82899,001,7116,2
2433,N1,756,99440,002,2203,4
2434,N4,814,85674,012,4113,1
2435,N4,814,85674,012,4113,3
2436,N4,814,85674,012,4113,5
2437,N3,493,92466,014,1102,1
2438,N3,493,92466,014,1102,3
2439,N3,493,92466,014,1102,5
2440,N1,150,96184,028,1203,2
2441,N1,040,97686,027,3106,4
2442,N3,604,91710,038,1105,1
2443,N3,604,91710,038,1105,3
2444,N3,604,91710,038,1105,5
2445,N4,621,96701,034,7205,4
2446,N2,119,95337,020,1201,1
2447,N2,119,95337,020,1201,3
2448,N2,119,95337,020,1201,5
2449,N3,507,85018,003,2304,1
2450,N3,507,85018,003,2304,3
2451,N3,507,85018,003,2304,5
2452,N1,004,93303,034,6304,4
2453,N3,100,4997,060,3205,1
2454,N3,100,4997,060,3205,3
2455,N3,100,4997,060,3205,5
2456,N5,800,12749,006,4203,1
2457,N5,800,12749,006,4203,3
2458,N5,800,12749,006,4203,5
2459,N3,006,92984,017,6303,1
2460,N3,006,92984,017,6303,3
2461,N3,006,92984,017,6303,5
2462,N1,252,100150,002,7202,1
2463,N1,252,100150,002,7202,3
2464,N1,252,100150,002,7202,5
2465,M1,040,93994,001,1305,1
2466,M1,040,93994,001,1305,3
2467,M1,040,93994,001,1305,5
2468,M2,100,96184,009,2102,1
2469,M2,100,96184,009,2102,3
2470,M2,100,96184,009,2102,5
2471,V1,400,92609,026,7125,1
2472,V1,400,92609,026,7125,3
2473,V1,400,92609,026,7125,5
2474,M5,602,14310,018,9302,1
2475,M5,602,14310,018,9302,3
2476,M5,602,14310,018,9302,5
2477,M1,604,100572,002,3109,4
2478,M1,606,961,003,6202,2
2479,M3,800,19379,011,4201,1
2480,M3,800,19379,011,4201,3
2481,M3,800,19379,011,4201,5
2482,V4,115,100589,006,4202,2
2483,M5,101,876,016,4113,1
2484,M5,101,876,016,4113,3
2485,M5,101,876,016,4113,5
2486,V1,404,103677,005,7107,2
2487,M4,405,103746,007,3103,2
2488,M1,502,5722,003,2205,2
2489,N4,230,10673,005,CIS2,1
2490,N4,230,10673,005,CIS2,3
2491,N4,230,10673,005,CIS2,5
2492,V6,809,103748,008,2101,1
2493,V6,809,103748,008,2101,3
2494,V6,809,103748,008,2101,5
2495,M4,820,6405,002,4200,6
2496,M4,400,103947,021,7119,6
2497,V4,005,93246,023,9101,4
2498,V5,119,93999,017,4113,1
2499,V5,119,93999,017,4113,3
2500,V5,119,93999,017,4113,5
2501,N1,772,101406,008,sab15,6
2502,N3,930,101406,007,SS,6
2503,M5,930,19378,017,ss2,6
2504,N1,020,82863,018,3103,1
2505,N1,020,82863,018,3103,3
2506,N1,020,82863,018,3103,5
2507,N1,264,106820,005,1303,4
2508,M1,479,98484,003,2106,2
2509,V1,495,92928,002,1102,4
2510,N4,768,95511,005,2203,4
2511,N2,770,104559,002,9105,1
2512,N2,770,104559,002,9105,3
2513,N2,770,104559,002,9105,5
2514,V4,106,82911,019,4202,1
2515,V4,106,82911,019,4202,3
2516,V4,106,82911,019,4202,5
2517,V4,278,95821,002,CIS1,4
2518,M4,495,92928,001,2101,4
2519,V5,729,2371,001,7207,1
2520,V5,729,2371,001,7207,3
2521,V5,729,2371,001,7207,5
2522,V1,732,105589,003,1105,2
2523,V4,493,60467,009,1304,1
2524,V4,493,60467,009,1304,3
2525,V4,493,60467,009,1304,5
2526,N3,134,93999,002,9203,1
2527,N3,134,93999,002,9203,3
2528,N3,134,93999,002,9203,5
2529,N4,155,19326,001,3101,1
2530,N4,155,19326,001,3101,3
2531,N4,155,19326,001,3101,5
2532,N6,804,12749,005,4203,1
2533,N6,804,12749,005,4203,3
2534,N6,804,12749,005,4203,5
2535,M1,839,85129,001,4108,2
2536,M1,620,104656,002,LMH1,6
2537,V6,020,92848,017,6301,1
2538,V6,020,92848,017,6301,3
2539,V6,020,92848,017,6301,5
2540,N2,155,98484,016,7101,1
2541,N2,155,98484,016,7101,3
2542,N2,155,98484,016,7101,5
2543,M3,815,96544,002,4206,1
2544,M3,815,96544,002,4206,3
2545,M3,815,96544,002,4206,5
2546,N1,404,85756,016,9205,1
2547,N1,404,85756,016,9205,3
2548,N1,404,85756,016,9205,5
2549,N1,720,85691,002,LALO,2
2550,N3,747,97857,001,4205,1
2551,N3,747,97857,001,4205,3
2552,N3,747,97857,001,4205,5
2553,M4,411,104105,005,1204,1
2554,M4,411,104105,005,1204,3
2555,M4,411,104105,005,1204,5
2556,N1,495,105408,007,2101,2
2557,N4,608,85668,033,3309,1
2558,N4,831,6405,007,4204,2
2559,M1,004,93303,002,9104,2
2560,M4,101,981,006,1104,2
2561,N3,401,92547,012,3104,1
2562,N3,401,92547,012,3104,3
2563,N3,401,92547,012,3104,5
2564,N1,611,95509,030,6202,4
2565,V6,805,91734,016,9103,1
2566,V6,805,91734,016,9103,3
2567,V6,805,91734,016,9103,5
2568,N4,814,94937,011,3107,1
2569,N4,814,94937,011,3107,3
2570,N4,814,94937,011,3107,5
2571,M1,107,83708,001,4207,1
2572,M1,107,83708,001,4207,3
2573,M1,107,83708,001,4207,5
2574,V2,150,95822,019,4112,1
2575,V2,150,95822,019,4112,3
2576,V2,150,95822,019,4112,5
2577,V6,769,4788,002,7207,1
2578,V6,769,4788,002,7207,3
2579,V6,769,4788,002,7207,5
2580,N5,530,9221,007,LME1,1
2581,N5,530,9221,007,LME1,3
2582,N5,530,9221,007,LME1,5
2583,N1,405,101940,021,7108,1
2584,N1,405,101940,021,7108,3
2585,N1,405,101940,021,7108,5
2586,M1,801,85129,001,4105,1
2587,M1,801,85129,001,4105,3
2588,M1,801,85129,001,4105,5
2589,V5,805,95454,015,2202,1
2590,V5,805,95454,015,2202,3
2591,V5,805,95454,015,2202,5
2592,N1,814,95506,008,3102,4
2593,M4,841,92631,002,4204,1
2594,M4,841,92631,002,4204,3
2595,M4,841,92631,002,4204,5
2596,M6,493,3882,019,5101,1
2597,M6,493,3882,019,5101,3
2598,M6,493,3882,019,5101,5
2599,N5,930,19378,014,ss1,6
2600,N4,438,98475,001,5102,2
2601,N2,709,96543,001,1102,1
2602,N2,709,96543,001,1102,3
2603,N2,709,96543,001,1102,5
2604,V1,172,98080,006,4200,1
2605,V1,172,98080,006,4200,3
2606,V1,172,98080,006,4200,5
2607,N1,173,98080,004,4205,4
2608,N4,306,85675,005,1101,4
2609,N4,307,84480,003,3105,1
2610,N4,307,84480,003,3105,3
2611,N4,307,84480,003,3105,5
2612,N4,308,92155,007,LSUB,2
2613,N5,524,91695,002,3105,1
2614,N5,524,91695,002,3105,3
2615,N5,524,91695,002,3105,5
2616,V6,104,93179,008,5204,1
2617,V6,104,93179,008,5204,3
2618,V6,104,93179,008,5204,5
2619,V5,006,93967,007,1204,1
2620,V5,006,93967,007,1204,3
2621,V5,006,93967,007,1204,5
2622,N1,451,60398,001,lcor,5
2623,V5,472,83640,001,7111,3
2624,N5,272,102500,003,4208,1
2625,N5,272,102500,003,4208,3
2626,N5,272,102500,003,4208,5
2627,V2,852,99718,001,4206,1
2628,V2,852,99718,001,4206,3
2629,V2,852,99718,001,4206,5
2630,N5,603,93818,024,1203,1
2631,N5,603,93818,024,1203,3
2632,N5,603,93818,024,1203,5
2633,N1,833,84996,003,4108,2
2634,N1,857,102557,002,2204,4
2635,V6,813,95506,001,4202,1
2636,V6,813,95506,001,4202,3
2637,V6,813,95506,001,4202,5
2638,M4,501,95172,010,2203,4
2639,N4,504,97049,011,3106,1
2640,N4,504,97049,011,3106,3
2641,N4,504,97049,011,3106,5
2642,M6,310,96963,001,LLIM,1
2643,M6,310,96963,001,LLIM,3
2644,M6,310,96963,001,LLIM,5
2645,N1,403,85756,007,9104,2
2646,V5,743,101276,007,5111,1
2647,V5,743,101276,007,5111,3
2648,V5,743,101276,007,5111,5
2649,N1,611,95509,027,6202,2
2650,N1,816,95512,010,2300,4
2651,V4,150,15052,022,1102,2
2652,N4,081,60398,040,9301,4
2653,V2,493,86178,007,5101,1
2654,V2,493,86178,007,5101,3
2655,V2,493,86178,007,5101,5
2656,M2,503,100594,001,9302,1
2657,M2,503,100594,001,9302,3
2658,M2,503,100594,001,9302,5
2659,M1,530,18307,004,LME4,1
2660,M1,530,18307,004,LME4,3
2661,M1,530,18307,004,LME4,5
2662,N2,403,85756,009,1105,1
2663,N2,403,85756,009,1105,3
2664,N2,403,85756,009,1105,5
2665,M1,001,92608,001,3301,1
2666,M1,001,92608,001,3301,3
2667,M1,001,92608,001,3301,5
2668,M2,002,92984,006,3301,1
2669,M2,002,92984,006,3301,3
2670,M2,002,92984,006,3301,5
2671,M4,600,99370,007,3301,1
2672,M4,600,99370,007,3301,3
2673,M4,600,99370,007,3301,5
2674,M3,601,99370,005,3301,1
2675,M3,601,99370,005,3301,3
2676,M3,601,99370,005,3301,5
2677,M5,605,95182,011,3301,1
2678,M5,605,95182,011,3301,3
2679,M5,605,95182,011,3301,5
2680,M6,607,83634,013,3301,1
2681,M6,607,83634,013,3301,3
2682,M6,607,83634,013,3301,5
2683,M1,616,95499,007,4100,4
2684,N4,404,85692,035,7117,4
2685,N4,719,97326,001,2106,2
2686,N1,733,16029,003,9204,4
2687,N4,328,16119,010,7101,4
2688,V1,501,93599,011,2201,1
2689,V1,501,93599,011,2201,3
2690,V1,501,93599,011,2201,5
2691,N4,120,82756,003,9105,1
2692,N4,120,82756,003,9105,3
2693,N4,120,82756,003,9105,5
2694,N2,620,101276,014,5111,1
2695,N2,620,101276,014,5111,3
2696,N2,620,101276,014,5111,5
2697,M3,064,86180,004,1103,1
2698,M3,064,86180,004,1103,3
2699,M3,064,86180,004,1103,5
2700,N1,832,15840,001,4211,2
2701,N2,843,95184,001,2104,1
2702,N2,843,95184,001,2104,3
2703,N2,843,95184,001,2104,5
2704,M6,844,15840,002,4212,1
2705,M6,844,15840,002,4212,3
2706,M6,844,15840,002,4212,5
2707,M1,845,13389,001,4200,1
2708,M1,845,13389,001,4200,3
2709,M1,845,13389,001,4200,5
2710,N1,847,99718,001,1202,4
2711,M1,020,82705,002,6301,1
2712,M1,020,82705,002,6301,3
2713,M1,020,82705,002,6301,5
2714,V2,119,95337,014,4107,1
2715,V2,119,95337,014,4107,3
2716,V2,119,95337,014,4107,5
2717,M4,401,93696,005,7116,2
2718,M1,217,92850,002,VIDE,2
2719,N3,220,94937,012,7222,1
2720,N3,220,94937,012,7222,3
2721,N3,220,94937,012,7222,5
2722,V4,005,86180,022,1103,2
2723,V1,701,94864,018,5105,4
2724,V1,743,94864,002,LMH1,2
2725,M5,105,92552,018,4109,1
2726,M5,105,92552,018,4109,3
2727,M5,105,92552,018,4109,5
2728,M6,119,95755,011,4207,1
2729,M6,119,95755,011,4207,3
2730,M6,119,95755,011,4207,5
2731,M4,701,94864,002,9205,1
2732,M4,701,94864,002,9205,3
2733,M4,701,94864,002,9205,5
2734,M2,767,8019,001,5101,1
2735,M2,767,8019,001,5101,3
2736,M2,767,8019,001,5101,5
2737,N3,141,93994,004,4203,1
2738,N3,141,93994,004,4203,3
2739,N3,141,93994,004,4203,5
2740,N1,158,2920,008,4203,2
2741,M1,606,95182,006,1102,4
2742,N4,849,102500,011,INFB,2
2743,N5,219,2357,012,7207,1
2744,N5,219,2357,012,7207,3
2745,N5,219,2357,012,7207,5
2746,N1,416,97692,005,3203,1
2747,N1,416,97692,005,3203,3
2748,N1,416,97692,005,3203,5
2749,N2,493,92466,013,5102,1
2750,N2,493,92466,013,5102,3
2751,N2,493,92466,013,5102,5
2752,N1,209,98081,007,7204,2
2753,V4,220,84394,004,7206,1
2754,V4,220,84394,004,7206,3
2755,V4,220,84394,004,7206,5
2756,V6,259,103765,011,1303,1
2757,V6,259,103765,011,1303,3
2758,V6,259,103765,011,1303,5
2759,N4,326,91695,010,3102,1
2760,N4,326,91695,010,3102,3
2761,N4,326,91695,010,3102,5
2762,N1,113,60614,003,2202,2
2763,N2,606,83984,037,2205,1
2764,N2,606,83984,037,2205,3
2765,N2,606,83984,037,2205,5
2766,N2,020,82863,023,2106,1
2767,N2,020,82863,023,2106,3
2768,N2,020,82863,023,2106,5
2769,N5,106,95515,004,4108,1
2770,N5,106,95515,004,4108,3
2771,N5,106,95515,004,4108,5
2772,N1,481,94718,001,1304,2
2773,N1,483,98221,001,2103,4
2774,N4,496,101856,004,9202,2
2775,M1,732,16943,002,1201,4
2776,N2,331,95166,003,3107,1
2777,N2,331,95166,003,3107,3
2778,N2,331,95166,003,3107,5
2779,N3,003,97686,041,6304,1
2780,N3,003,97686,041,6304,3
2781,N3,003,97686,041,6304,5
2782,N1,140,92170,001,9105,1
2783,N1,140,92170,001,9105,3
2784,N1,140,92170,001,9105,5
2785,N4,864,94937,002,1303,2
2786,N1,405,96022,016,1302,4
2787,N3,502,11327,033,9304,1
2788,N3,502,11327,033,9304,3
2789,N3,502,11327,033,9304,5
2790,N5,930,92548,022,ss3,6
2791,V1,107,60355,014,4110,2
2792,V2,701,96970,017,5105,1
2793,V2,701,96970,017,5105,3
2794,V2,701,96970,017,5105,5
2795,N1,512,102958,002,3204,1
2796,N1,512,102958,002,3204,3
2797,N1,512,102958,002,3204,5
2798,V4,493,85344,026,5101,1
2799,V4,493,85344,026,5101,3
2800,V4,493,85344,026,5101,5
2801,M6,150,16442,012,4107,1
2802,M6,150,16442,012,4107,3
2803,M6,150,16442,012,4107,5
2804,M4,476,8019,001,1102,1
2805,M4,476,8019,001,1102,3
2806,M4,476,8019,001,1102,5
2807,N1,488,85390,001,FMED3,4
2808,V4,179,102662,006,4111,2
2809,M1,828,85694,001,4112,2
2810,N4,844,95506,001,3106,4
2811,N4,006,fi0073,020,2105,1
2812,N4,006,fi0073,020,2105,3
2813,N4,006,fi0073,020,2105,5
2814,N1,620,101276,022,5111,2
2815,N4,209,94718,011,7205,2
2816,N4,311,85183,010,LIAT,1
2817,N4,311,85183,010,LIAT,3
2818,N4,311,85183,010,LIAT,5
2819,N5,715,100150,007,3104,1
2820,N5,715,100150,007,3104,3
2821,N5,715,100150,007,3104,5
2822,N4,216,92929,004,7206,4
2823,N3,326,91695,011,3203,1
2824,N3,326,91695,011,3203,3
2825,N3,326,91695,011,3203,5
2826,N4,823,84996,003,4203,4
2827,V4,100,11158,054,4107,2
2828,N1,606,6009,044,3106,1
2829,N1,606,6009,044,3106,3
2830,N1,606,6009,044,3106,5
2831,V6,800,102500,044,4204,1
2832,V6,800,102500,044,4204,3
2833,V6,800,102500,044,4204,5
2834,V4,763,83640,002,SALI,4
2835,M1,139,102662,002,4106,2
2836,N1,610,85674,007,4112,4
2837,M4,064,92608,005,1302,1
2838,M4,064,92608,005,1302,3
2839,M4,064,92608,005,1302,5
2840,M4,200,17314,008,7208,4
2841,M4,220,96300,002,ELEC1,2
2842,V3,492,3813,004,1101,1
2843,V3,492,3813,004,1101,3
2844,V3,492,3813,004,1101,5
2845,V4,805,91734,011,9103,1
2846,V4,805,91734,011,9103,3
2847,V4,805,91734,011,9103,5
2848,M6,103,3350,021,4205,1
2849,M6,103,3350,021,4205,3
2850,M6,103,3350,021,4205,5
2851,M4,179,103743,001,infb,2
2852,N5,858,102557,001,4112,1
2853,N5,858,102557,001,4112,3
2854,N5,858,102557,001,4112,5
2855,N4,860,102557,001,4205,1
2856,N4,860,102557,001,4205,3
2857,N4,860,102557,001,4205,5
2858,N4,115,100589,003,4110,2
2859,N4,301,93601,026,7102,4
2860,N4,200,85682,023,9105,4
2861,V4,211,83205,005,7203,2
2862,N3,222,100485,012,7223,1
2863,N3,222,100485,012,7223,3
2864,N3,222,100485,012,7223,5
2865,V2,172,98080,002,4211,1
2866,V2,172,98080,002,4211,3
2867,V2,172,98080,002,4211,5
2868,M5,155,2284,003,2106,1
2869,M5,155,2284,003,2106,3
2870,M5,155,2284,003,2106,5
2871,N1,930,19239,018,ss3,6
2872,V4,040,97686,020,6303,4
2873,V4,158,16541,004,4205,2
2874,V4,606,84455,031,1104,1
2875,V4,606,84455,031,1104,3
2876,V4,606,84455,031,1104,5
2877,V4,061,101406,001,1203,2
2878,M1,201,96984,005,SALB,2
2879,V3,332,97878,012,LME2,1
2880,V3,332,97878,012,LME2,3
2881,V3,332,97878,012,LME2,5
2882,V4,327,13393,024,7102,1
2883,V4,327,13393,024,7102,3
2884,V4,327,13393,024,7102,5
2885,M4,402,101275,007,7107,4
2886,V1,620,85344,009,5111,4
2887,M1,150,91701,001,4103,1
2888,M1,150,91701,001,4103,3
2889,M1,150,91701,001,4103,5
2890,N4,244,92929,004,7215,2
2891,M2,866,18309,001,7222,1
2892,M2,866,18309,001,7222,3
2893,M2,866,18309,001,7222,5
2894,N4,328,104657,013,7103,1
2895,N4,328,104657,013,7103,3
2896,N4,328,104657,013,7103,5
2897,N1,608,85668,034,3309,1
2898,V1,275,83205,002,7203,4
2899,N4,P12,92548,005,pp1,6
2900,N1,220,3520,008,ELEC1,2
2901,V1,400,6121,029,1202,2
2902,M1,020,19239,001,3101,2
2903,M5,112,93371,003,9203,1
2904,M5,112,93371,003,9203,3
2905,M5,112,93371,003,9203,5
2906,N1,155,106249,004,5101,4
2907,N1,266,98799,001,2303,2
2908,N6,427,96543,001,1301,1
2909,N6,427,96543,001,1301,3
2910,N6,427,96543,001,1301,5
2911,M1,100,981,001,4108,1
2912,M1,100,981,001,4108,3
2913,M1,100,981,001,4108,5
2914,N3,176,fi5350,004,4110,1
2915,N3,176,fi5350,004,4110,3
2916,N3,176,fi5350,004,4110,5
2917,M3,611,97175,004,6202,1
2918,M3,611,97175,004,6202,3
2919,M3,611,97175,004,6202,5
2920,V1,851,96198,001,4109,2
2921,V4,020,97371,015,1203,4
2922,M2,114,93604,002,9205,1
2923,M2,114,93604,002,9205,3
2924,M2,114,93604,002,9205,5
2925,M2,158,981,001,4202,1
2926,M2,158,981,001,4202,3
2927,M2,158,981,001,4202,5
2928,V6,501,18801,017,9101,1
2929,V6,501,18801,017,9101,3
2930,V6,501,18801,017,9101,5
2931,M4,845,13389,002,4200,1
2932,M4,845,13389,002,4200,3
2933,M4,845,13389,002,4200,5
2934,N4,850,95506,003,4108,1
2935,N4,850,95506,003,4108,3
2936,N4,850,95506,003,4108,5
2937,M4,150,83708,007,9202,1
2938,M4,150,83708,007,9202,3
2939,M4,150,83708,007,9202,5
2940,N1,745,93999,009,1102,2
2941,N4,309,92155,002,LSUB,1
2942,N4,309,92155,002,LSUB,3
2943,N4,309,92155,002,LSUB,5
2944,N6,307,85183,005,2103,1
2945,N6,307,85183,005,2103,3
2946,N6,307,85183,005,2103,5
2947,N4,522,106249,001,5101,4
2948,N2,530,94965,002,7116,1
2949,N2,530,94965,002,7116,3
2950,N2,530,94965,002,7116,5
2951,N3,930,11668,027,ss9,6
2952,V2,101,93996,007,2105,1
2953,V2,101,93996,007,2105,3
2954,V2,101,93996,007,2105,5
2955,V1,400,103947,014,7119,6
2956,V4,737,96970,005,2101,4
2957,M4,604,103747,010,3309,1
2958,M4,604,103747,010,3309,3
2959,M4,604,103747,010,3309,5
2960,N1,139,11668,014,9105,4
2961,M1,236,11654,001,ELEC1,1
2962,M1,236,11654,001,ELEC1,3
2963,M1,236,11654,001,ELEC1,5
2964,V4,404,3813,010,7108,1
2965,V4,404,3813,010,7108,3
2966,V4,404,3813,010,7108,5
2967,N2,841,93724,011,4200,1
2968,N2,841,93724,011,4200,3
2969,N2,841,93724,011,4200,5
2970,M2,006,18099,006,1105,1
2971,M2,006,18099,006,1105,3
2972,M2,006,18099,006,1105,5
2973,M4,176,15840,001,4212,1
2974,M4,176,15840,001,4212,3
2975,M4,176,15840,001,4212,5
2976,M1,177,100475,002,9101,4
2977,M1,832,13389,004,INFA,2
2978,M1,847,101996,003,AUD4,1
2979,M1,847,101996,003,AUD4,3
2980,M1,847,101996,003,AUD4,5
2981,M1,004,98717,006,3301,4
2982,N6,822,6405,001,4204,1
2983,N6,822,6405,001,4204,3
2984,N6,822,6405,001,4204,5
2985,V3,930,19380,004,SS,6
2986,N1,930,908,011,ss2,6
2987,N1,620,98475,024,LMH1,2
2988,N1,138,80414,007,1305,1
2989,N1,138,80414,007,1305,3
2990,N1,138,80414,007,1305,5
2991,M1,204,92851,001,ELE2,2
2992,M1,005,19109,002,6303,2
2993,N1,408,100518,003,HPLM1,5
2994,N4,733,16029,004,9103,4
2995,N4,158,97850,018,2107,2
2996,N3,830,91451,002,INFA,1
2997,N3,830,91451,002,INFA,3
2998,N3,830,91451,002,INFA,5
2999,N3,401,93247,001,7111,1
3000,N3,401,93247,001,7111,3
3001,N3,401,93247,001,7111,5
3002,N4,003,fi0074,004,6304,1
3003,N4,003,fi0074,004,6304,3
3004,N4,003,fi0074,004,6304,5
3005,M1,327,85690,001,LME1,1
3006,M1,327,85690,001,LME1,3
3007,M1,327,85690,001,LME1,5
3008,N1,404,85692,040,7107,4
3009,N1,749,105761,002,4105,2
3010,M1,772,19380,002,sab1,6
3011,N4,721,96966,002,LROB,1
3012,N4,721,96966,002,LROB,3
3013,N4,721,96966,002,LROB,5
3014,N3,752,83048,001,2107,1
3015,N3,752,83048,001,2107,3
3016,N3,752,83048,001,2107,5
3017,N1,486,97980,002,FMED,2
3018,N5,487,98484,002,5105,1
3019,N5,487,98484,002,5105,3
3020,N5,487,98484,002,5105,5
3021,N4,489,104559,001,1305,1
3022,N4,489,104559,001,1305,3
3023,N4,489,104559,001,1305,5
3024,N1,767,86183,003,2304,1
3025,N1,767,86183,003,2304,3
3026,N1,767,86183,003,2304,5
3027,N1,769,82712,007,2302,4
3028,N1,209,94718,017,1304,4
3029,N1,732,105589,005,9205,2
3030,N5,311,85183,012,2103,1
3031,N5,311,85183,012,2103,3
3032,N5,311,85183,012,2103,5
3033,N5,502,100476,036,6304,1
3034,N5,502,100476,036,6304,3
3035,N5,502,100476,036,6304,5
3036,M4,702,7031,002,1203,1
3037,M4,702,7031,002,1203,3
3038,M4,702,7031,002,1203,5
3039,V1,491,101275,009,7108,2
3040,V3,500,16949,021,9102,1
3041,V3,500,16949,021,9102,3
3042,V3,500,16949,021,9102,5
3043,V1,603,18308,030,2303,1
3044,V1,603,18308,030,2303,3
3045,V1,603,18308,030,2303,5
3046,V2,604,86135,026,2205,1
3047,V2,604,86135,026,2205,3
3048,V2,604,86135,026,2205,5
3049,N2,840,98027,015,cis4,1
3050,N2,840,98027,015,cis4,3
3051,N2,840,98027,015,cis4,5
3052,N2,537,101510,004,H202,3
3053,V4,538,85016,003,H205,4
3054,M5,546,100107,001,H202,6
3055,N1,549,102664,001,H207,2
3056,V3,559,FI0075,002,H204,2
3057,N4,251,103199,006,7207,2
3058,N6,006,105194,032,1104,1
3059,N6,006,105194,032,1104,3
3060,N6,006,105194,032,1104,5
3061,M1,248,95472,004,2107,1
3062,M1,248,95472,004,2107,3
3063,M1,248,95472,004,2107,5
3064,N5,772,908,023,4444,3
3065,V4,720,85343,004,5102,1
3066,N4,481,106943,004,3306,2
3067,N1,401,92547,010,7108,2
3068,N2,502,5722,029,3106,1
3069,N2,502,5722,029,3106,3
3070,N2,502,5722,029,3106,5
3071,N2,177,95511,003,1303,1
3072,N2,177,95511,003,1303,3
3073,N2,177,95511,003,1303,5
3074,N1,271,100485,002,9103,4
3075,N4,846,102557,001,4202,2
3076,N3,847,99718,002,9204,1
3077,N3,847,99718,002,9204,3
3078,N3,847,99718,002,9204,5
3079,N4,062,93303,016,6301,2
3080,N4,715,60392,005,7208,1
3081,N4,715,60392,005,7208,3
3082,N4,715,60392,005,7208,5
3083,N4,021,12995,009,6304,4
3084,V1,327,13393,020,7101,2
3085,M5,402,16118,008,2203,1
3086,M5,402,16118,008,2203,3
3087,M5,402,16118,008,2203,5
3088,M4,400,92609,007,7125,1
3089,M4,400,92609,007,7125,3
3090,M4,400,92609,007,7125,5
3091,M2,602,11663,004,9101,1
3092,M2,602,11663,004,9101,3
3093,M2,602,11663,004,9101,5
3094,M1,606,93253,001,2104,1
3095,M1,606,93253,001,2104,3
3096,M1,606,93253,001,2104,5
3097,M3,800,85694,008,4107,1
3098,M3,800,85694,008,4107,3
3099,M3,800,85694,008,4107,5
3100,V3,163,16918,003,9103,1
3101,V3,163,16918,003,9103,3
3102,V3,163,16918,003,9103,5
3103,V4,400,95503,039,1101,2
3104,V2,602,93248,031,1105,1
3105,V2,602,93248,031,1105,3
3106,V2,602,93248,031,1105,5
3107,V1,606,3665,021,1102,1
3108,V1,606,3665,021,1102,3
3109,V1,606,3665,021,1102,5
3110,V5,402,101275,016,7107,1
3111,V5,402,101275,016,7107,3
3112,V5,402,101275,016,7107,5
3113,N1,800,19017,017,4103,1
3114,N1,800,19017,017,4103,3
3115,N1,800,19017,017,4103,5
3116,N1,150,95337,029,1102,4
3117,N3,301,104657,023,7102,1
3118,N3,301,104657,023,7102,3
3119,N3,301,104657,023,7102,5
3120,N2,301,85690,020,LME4,1
3121,N2,301,85690,020,LME4,3
3122,N2,301,85690,020,LME4,5
3123,N1,504,6173,009,9302,1
3124,N1,504,6173,009,9302,3
3125,N1,504,6173,009,9302,5
3126,M4,701,94864,003,5102,4
3127,V6,064,97686,017,6306,1
3128,V6,064,97686,017,6306,3
3129,V6,064,97686,017,6306,5
3130,M4,741,84017,003,7206,4
3131,M1,236,11654,002,elecI,4
3132,M2,100,11158,007,4105,1
3133,M2,100,11158,007,4105,3
3134,M2,100,11158,007,4105,5
3135,V1,005,19109,018,6303,1
3136,V1,005,19109,018,6303,3
3137,V1,005,19109,018,6303,5
3138,V5,168,96198,010,4204,1
3139,V5,168,96198,010,4204,3
3140,V5,168,96198,010,4204,5
3141,M5,810,85810,003,CIS3,1
3142,M5,810,85810,003,CIS3,3
3143,M5,810,85810,003,CIS3,5
3144,V3,831,13923,003,4112,1
3145,V3,831,13923,003,4112,3
3146,V3,831,13923,003,4112,5
3147,M2,406,767,008,7108,1
3148,M2,406,767,008,7108,3
3149,M2,406,767,008,7108,5
3150,N4,200,96589,026,7203,2
3151,N5,504,93244,015,9101,1
3152,N5,504,93244,015,9101,3
3153,N5,504,93244,015,9101,5
3154,M4,413,101288,001,7117,6
3155,N4,530,9221,006,LME1,1
3156,N4,530,9221,006,LME1,3
3157,N4,530,9221,006,LME1,5
3158,M4,081,97877,006,1305,1
3159,M4,081,97877,006,1305,3
3160,M4,081,97877,006,1305,5
3161,M3,209,17314,002,7208,1
3162,M3,209,17314,002,7208,3
3163,M3,209,17314,002,7208,5
3164,M1,249,104118,001,7208,1
3165,M1,249,104118,001,7208,3
3166,M1,249,104118,001,7208,5
3167,N1,114,11325,014,3105,1
3168,N1,114,11325,014,3105,3
3169,N1,114,11325,014,3105,5
3170,V5,403,311,005,1201,1
3171,V5,403,311,005,1201,3
3172,V5,403,311,005,1201,5
3173,M6,502,92151,016,1302,1
3174,M6,502,92151,016,1302,3
